12644,-11412,-239
13536,-8316,-3723
13286,-5337,-6292
11310,-3176,-6861
8640,-1814,-6995
6840,-1052,-6709
6129,-831,-5904
-7911,-5106,2485
-5972,-7300,5882
-3411,-9430,8148
1038,-10534,8225
5933,-10067,6981
9976,-7968,5321
12876,-4740,3566
14537,-1038,2085
14803,2542,496
13725,5292,-1617
11871,7191,-3940
9755,8036,-6009
8156,8161,-7422
7280,7710,-8233
7007,6723,-8240
7027,5356,-7761
7092,3827,-7079
7062,2369,-6487
6936,932,-5960
7122,-140,-4745
7815,-594,-3389
8925,-493,-2036
10244,-226,-700
11354,-347,1009
11556,-1190,3099
10154,-2802,5495
6876,-4771,7551
2672,-6176,8869
-1591,-6855,9457
-5154,-7089,9545
-7537,-6955,9363
-8742,-6647,8357
-9223,-6186,6913
-9532,-5561,5763
-9515,-4930,4836
-9375,-4305,4019
-9138,-3746,2972
-8747,-3271,1476
-8110,-2833,-385
-7338,-2272,-2247
9471,-5543,-3165
11134,-5791,-609
11848,-5676,2377
11815,-5186,5391
10853,-4453,7868
9264,-3542,9774
7482,-2601,11206
5252,-1736,12357
2794,-856,13173
167,-26,13568
-2590,910,13224
-5319,1970,12163
-8012,2893,9970
-10140,3243,5966
-11168,3665,1436
-11106,4006,-2380
-10179,3860,-4661
-8937,3557,-5195
-7811,3572,-4295
-6984,3871,-2993
-6798,4458,-2609
-7315,5405,-3444
-8275,6585,-4955
-9317,7574,-6317
-10292,8155,-6963
-11353,8370,-6685
-12498,8175,-5213
-13125,7304,-2554
-13177,5725,398
-13270,3803,3478
-12580,2020,7490
-10650,26,10963
-7226,-2731,12748
-2746,-5843,12667
1858,-8757,11184
5722,-11074,9083
8522,-12252,6293
9045,-12157,1918
8179,-10770,-2246
7800,-8613,-5056
9715,-4043,-6699
10560,-2311,-6478
10527,-1106,-6205
9984,-465,-5916
9094,-293,-5466
7643,-517,-4821
5408,-960,-4365
2805,-1274,-4378
283,-1415,-4635
-1344,-1523,-4694
-1769,-1691,-4344
-1248,-1831,-3797
-231,-1882,-3244
865,-1833,-2838
1765,-1656,-2732
2219,-1417,-2874
1894,-1282,-2855
831,-1269,-2673
-411,-1274,-2501
-1258,-1243,-2391
-1567,-1145,-2430
-1351,-986,-2546
-690,-845,-2539
199,-746,-2270
994,-660,-1938
1404,-589,-1615
1298,-515,-1371
796,-424,-1192
34,-304,-1143
-714,-207,-1075
-1158,-149,-927
-1159,-96,-774
-763,-42,-612
-126,41,-463
519,162,-370
957,321,-348
1037,482,-407
749,603,-444
233,660,-398
-285,636,-247
-9256,6197,-11454
-11879,5443,-11649
-14221,3045,-11318
-16055,-803,-10401
-16570,-5090,-7510
-15005,-7869,-1753
-11779,-9095,3786
-7544,-9617,7260
-2540,-9685,8870
2996,-9318,8745
7436,-8710,8057
10243,-8335,7616
12158,-8302,7166
14015,-7826,6276
15559,-6151,2909
15268,-3223,-3188
13071,422,-9652
10634,3894,-14285
9257,6210,-17090
9410,7137,-17964
10897,6767,-16914
12554,5344,-14493
13403,3306,-11934
13158,894,-10172
12296,-1554,-8715
11276,-3621,-6253
10463,-4766,-2147
9377,-5485,2100
7468,-6246,5472
4636,-7011,7982
1370,-7759,9641
-2389,-8421,10508
-6363,-8661,10637
-9684,-8639,10173
-12051,-8590,8835
-12493,-8368,7679
-11150,-8315,6512
-8984,-8372,4393
-6833,-7595,30
-5854,-5244,-5379
8655,-6024,-1184
9184,-5825,3351
8931,-5427,6967
8217,-5378,9743
7143,-6119,11866
5506,-7684,13384
2944,-9508,12633
127,-11250,7415
-2380,-11014,561
-4634,-8466,-5189
-6835,-4162,-8105
-8337,735,-7833
-8708,4517,-5984
-8267,6620,-4385
-7630,7758,-4231
-7144,8454,-5241
-7069,9336,-6181
-7501,10594,-6096
-8051,11432,-5123
-8783,11705,-4006
-9190,10631,-2799
-9242,9061,-1475
-9191,7792,39
-9339,7062,1493
-10000,6884,3188
-10724,6101,5545
-11111,4515,8621
-11072,2465,11397
-10124,-428,13056
-7311,-3245,13069
-2684,-7201,11725
2214,-11052,9685
6329,-12246,7556
8824,-11712,3725
10213,-9956,-1236
10405,-7570,-4660
9640,-5365,-5795
8256,-3755,-5667
6796,-2749,-4977
5682,-2242,-3750
-12472,-2916,-3384
-11352,-3738,485
-9166,-3978,3751
-6462,-3492,6462
-4059,-2691,8151
-2694,-1825,9332
-2776,-1293,10653
-3250,-1590,12135
-2831,-2940,13374
-735,-4896,13716
2091,-6733,13258
4815,-8289,11986
7449,-9267,8557
9884,-8383,3911
11122,-5932,-1391
11058,-2629,-6538
10511,684,-9871
10203,3440,-11694
10017,5115,-12346
9726,5579,-12528
9468,5219,-12504
9284,4142,-12202
9211,2678,-11898
9593,1361,-11985
10576,53,-12168
12239,-1362,-11440
14314,-2587,-8651
15359,-2874,-3569
14682,-2901,1709
12529,-3265,5874
9120,-3927,8889
5016,-4730,10780
855,-5639,11652
-2947,-6605,11718
-6559,-7495,11128
-9533,-8310,9881
-10124,-8602,8336
-9386,-7942,6740
-8512,-7030,5393
-7802,-5731,4451
-7713,-3021,1017
-8310,-2125,-2260
-8205,-1281,-5777
-7411,-484,-8739
-6316,366,-10401
-5177,1104,-10701
-4167,1846,-9657
-3278,2598,-7633
-2570,3182,-5436
-2055,3458,-3955
-1823,3408,-3600
-1807,3193,-4258
-1912,3014,-5398
-2093,3032,-6333
-2208,3191,-6730
-2019,3368,-6541
-1485,3510,-5798
-620,3661,-4706
490,3775,-3620
1571,3809,-2820
2291,3793,-2411
2557,3775,-2338
2413,3803,-2476
2029,3892,-2682
1667,3980,-2928
1381,4062,-3153
1204,4125,-3269
1296,4170,-3184
1648,4244,-2891
2168,4309,-2526
2620,4358,-2245
2802,4394,-2055
2703,4451,-1908
2444,4508,-1821
2148,4551,-1820
1935,4564,-1865
1838,4520,-1955
1829,4453,-1987
1885,4435,-1875
1957,4434,-1678
9861,-4924,-1478
12424,-4609,1309
13317,-3987,4371
12656,-3131,7304
10879,-2236,9730
8315,-1379,11492
5155,-466,12478
1624,489,12678
-2012,1258,11624
-5785,2061,9236
-9370,3392,5554
-11584,4769,1022
-12040,6146,-3258
-11333,7388,-6961
-10238,8174,-10109
-9510,8797,-12218
-9327,9263,-13121
-9636,9486,-13106
-10936,9661,-12837
-12794,9320,-11470
-14094,8740,-7648
-13987,8267,-1747
-13165,7865,3685
-12223,7448,7690
-11296,6787,10727
-10284,5677,13176
-7923,3344,14848
-2587,-589,14673
4631,-4681,12313
9896,-6931,9925
13108,-7529,8480
14562,-7262,5648
14146,-6919,694
12354,-5919,-4061
9938,-4426,-7131
7355,-2993,-8523
5448,-1884,-8931
4480,-824,-8429
4164,151,-7538
4340,881,-6954
-12915,1967,-12873
-15491,-463,-12992
-17048,-4700,-11703
-16883,-10076,-8520
-15004,-13450,-3882
-11086,-11921,2750
-7983,-8122,7539
-5188,-5410,10389
1860,-3588,8824
8048,-2307,7063
12562,-1394,6063
15825,-751,5581
17654,-1423,4596
18149,-3794,2515
17422,-6424,-1022
15590,-8855,-6315
13686,-9432,-11654
12091,-9388,-16212
11163,-9817,-19084
11358,-10075,-19344
12341,-10274,-17653
13568,-10954,-14999
14640,-12221,-12200
15124,-13245,-9714
14918,-13206,-7090
13819,-11150,-3487
11132,-7691,931
6624,-4313,5373
2888,-1838,8824
228,-35,11414
-2782,1003,13257
-5151,641,14533
-6307,-864,15505
-5734,-3948,14680
-5305,-8523,9785
-5931,-11391,3619
-7324,-11492,-1752
-8527,-9757,-6212
-9587,-6925,-9681
-10781,-3538,-12051
-10048,3101,-15843
-8121,3402,-15442
-6098,3179,-14156
-4209,2733,-12262
-2532,2237,-10083
-1026,1817,-7980
266,1540,-6101
1111,1390,-4596
1520,1342,-3421
1677,1360,-2576
1860,1385,-2031
2204,1393,-1782
2633,1400,-1630
3084,1449,-1446
3513,1543,-1273
3936,1638,-1148
4292,1778,-1029
4495,1934,-962
4532,2080,-972
4399,2246,-823
4186,2380,-682
4021,2460,-743
3898,2511,-963
3817,2536,-1310
3835,2528,-1651
3960,2503,-1765
4165,2418,-1710
4402,2310,-1345
4533,2221,-764
4579,2151,-215
4460,2132,243
4103,2151,599
3709,2143,621
3380,2125,362
3119,2118,-83
3000,2102,-667
3026,2076,-1181
3129,2042,-1424
3273,1987,-1430
3341,1902,-1258
-11859,-7557,2457
-10750,-11373,2170
-7086,-13975,946
-1931,-14822,-594
2933,-14273,-1972
7470,-12688,-3060
10894,-10598,-3243
13273,-8290,-2879
14741,-5960,-2733
15527,-3809,-3040
15844,-1931,-3853
15891,-381,-4977
15426,725,-5967
14818,1375,-6664
14347,1621,-6918
14249,1552,-6705
14734,1281,-6040
15632,830,-4914
16470,-28,-3469
17206,-1207,-2141
17801,-2633,-1505
18316,-4228,-1529
17929,-5855,-2039
16233,-7891,-2951
13213,-9906,-3830
8998,-12057,-4099
3315,-14027,-3369
-2508,-14444,-1911
-7052,-12887,221
-10107,-9832,2879
-11884,-6332,4832
-12723,-3265,6195
-12998,-974,6712
-12281,333,6199
-10595,735,4772
-8459,812,3123
-6528,952,1917
-5169,1200,1256
-4296,1474,788
-3814,1742,285
7141,-5621,-2077
5784,-6851,-2058
3540,-7490,-1972
769,-7173,-1876
-2053,-5902,-1865
-4411,-3828,-1955
-5920,-1512,-1964
-6838,698,-1686
-7384,2880,-1128
-7505,4875,-528
-7273,6493,113
-6836,7635,805
-6373,8325,1564
-5920,8709,2352
-5617,9017,3028
-5411,9099,3388
-5253,8905,3476
-5168,8528,3437
-5175,8164,3338
-5223,7785,3181
-5294,7420,2947
-5470,7289,2756
-5843,7537,2614
-6461,7993,2549
-7319,8393,2612
-8312,8289,2793
-9596,7532,2983
-11009,6061,3021
-11943,3404,2539
-11626,-315,1517
-9865,-4264,4
-6710,-7484,-1565
-2958,-9379,-2662
593,-10138,-3259
3365,-9566,-3464
5271,-8218,-3420
6826,-6684,-3034
8467,-5152,-2261
9918,-3621,-1245
10815,-2251,-357
-11085,-7750,2339
-9771,-11860,3157
-7391,-14997,2651
-2327,-15986,367
4813,-14331,-2199
11086,-10674,-3565
14740,-5935,-2719
16084,-1245,-1151
15506,2853,-476
13777,6167,-1165
11364,8946,-2688
8711,10576,-4404
6278,10557,-5600
4494,9910,-6022
3424,9079,-5916
2941,8230,-5410
2950,7495,-4597
3322,7001,-3651
3902,6863,-2841
4622,6994,-2342
5526,7268,-2100
6587,7481,-1969
7759,7412,-2059
8990,6770,-2334
10133,5389,-2630
10999,3456,-2960
11300,1055,-3292
10769,-1579,-3389
9442,-4364,-3353
7256,-6913,-3048
4366,-8911,-2307
912,-10095,-1021
-2784,-10269,685
-6116,-9564,2338
-8365,-8334,3758
-9704,-6931,4956
-10295,-5562,5825
-9833,-4348,6070
-8576,-3269,5628
-7161,-2437,4577
11586,-4098,2750
12171,-5930,116
11108,-7799,-2943
7872,-8641,-5514
3425,-8024,-6712
-918,-6261,-6434
-4103,-3731,-5820
-5635,-1145,-5407
-6277,1054,-4919
-6711,2776,-3698
-7127,4265,-1624
-7084,5381,774
-6684,6253,2697
-6100,6677,3908
-5422,6639,4497
-4832,6361,4653
-4310,5746,4490
-3869,4997,4235
-3596,4369,3987
-3476,4035,3736
-3472,4000,3483
-3496,4097,3097
-3498,4181,2630
-3556,4353,2235
-3789,4782,2028
-4243,5445,2042
-4958,6281,2116
-5934,7148,2223
-7032,7395,2404
-8326,7051,2565
-9905,6074,2530
-11742,4300,2280
-13509,1729,1795
-14237,-2104,693
-12687,-6612,-1028
-8774,-10597,-2773
-3652,-12702,-4370
1409,-12692,-5778
5620,-10988,-6302
8834,-8445,-5614
12725,-3066,-1759
12962,-1001,-199
12312,356,523
11225,1154,535
9870,1430,5
8434,1367,-756
7071,1142,-1344
5887,820,-1528
4916,506,-1319
4171,230,-912
3676,55,-521
3270,-33,-285
